frame_n,nano_sec,sec,size,compression rate,n_change,
3677,58721600,0,2688318280,0.544577,200,0.00587216
3678,60962100,0,2694798471,0.545741,200,0.00609621
3679,59573700,0,2701491853,0.546948,200,0.00595737
3680,57571100,0,2708066065,0.54813,200,0.00575711
3681,81986900,0,2594605257,0.525022,200,0.00819869
3682,60412600,0,2599713487,0.525913,200,0.00604126
3683,53814500,0,2604845525,0.526808,200,0.00538145
3684,53138400,0,2610001741,0.527708,200,0.00531384
3685,53502800,0,2615181907,0.528612,200,0.00535028
3686,65320100,0,2620386905,0.52952,200,0.00653201
3687,59173400,0,2625617048,0.530433,200,0.00591734
3688,56230700,0,2630872222,0.531351,200,0.00562307
3689,65077400,0,2636151972,0.532273,200,0.00650774
3690,63308400,0,2641457379,0.533199,200,0.00633084
3691,60693400,0,2646787305,0.534131,200,0.00606934
3692,50920400,0,2652142063,0.535066,200,0.00509204
3693,69294600,0,2657521835,0.536007,200,0.00692946
3694,71029900,0,2664585649,0.537286,200,0.00710299
3695,63715900,0,2671481015,0.53853,200,0.00637159
3696,58360800,0,2678593526,0.539818,200,0.00583608
3697,63866400,0,2685570300,0.541078,200,0.00638664
3698,67619900,0,2692730626,0.542374,200,0.00676199
3699,65741300,0,2699915841,0.543674,200,0.00657413
3700,65285300,0,2707158343,0.544985,200,0.00652853
3701,59169300,0,2714199629,0.546255,200,0.00591693
3702,77049500,0,2721679301,0.547612,200,0.00770495
3703,54979200,0,2728802251,0.548897,200,0.00549792
3704,54897400,0,2735723985,0.550141,200,0.00548974
3705,57922200,0,2743087632,0.551473,200,0.00579222
3706,65060800,0,2750283286,0.552771,200,0.00650608
3707,74737000,0,2757692444,0.55411,200,0.0074737
3708,58603300,0,2764937563,0.555416,200,0.00586033
3709,69435000,0,2634556653,0.529083,200,0.0069435
3710,56491800,0,2640349939,0.530103,200,0.00564918
3711,56158600,0,2646167915,0.531128,200,0.00561586
3712,50261900,0,2652010097,0.532158,200,0.00502619
3713,61394900,0,2657877367,0.533191,200,0.00613949
3714,60129600,0,2663769270,0.53423,200,0.00601296
3715,54707100,0,2669685948,0.535272,200,0.00547071
3716,65775500,0,2675627458,0.536319,200,0.00657755
3717,55620800,0,2681593857,0.53737,200,0.00556208
3718,57389700,0,2687583751,0.538426,200,0.00573897
3719,49933800,0,2693597965,0.539486,200,0.00499338
3720,83027900,0,2699636952,0.54055,200,0.00830279
3721,67809000,0,2707161822,0.541911,200,0.0067809
3722,70073800,0,2714940900,0.543322,200,0.00700738
3723,71339900,0,2722937123,0.544776,200,0.00713399
3724,58306300,0,2730756393,0.546194,200,0.00583063
3725,64994600,0,2738603055,0.547616,200,0.00649946
3726,66191800,0,2746473582,0.549043,200,0.00661918
3727,73119700,0,2754368628,0.550473,200,0.00731197
3728,64187100,0,2762292602,0.551909,200,0.00641871
3729,77060500,0,2770236914,0.553348,200,0.00770605
3730,62525700,0,2778233592,0.554796,200,0.00625257
3731,77348600,0,2786038270,0.556206,200,0.00773486
3732,85117800,0,2793863229,0.557619,200,0.00851178
3733,66168100,0,2801938243,0.559081,200,0.00661681
3734,69165300,0,2810004297,0.56054,200,0.00691653
3735,68659200,0,2818282888,0.562041,200,0.00686592
3736,58256200,0,2826237326,0.563476,200,0.00582562
3737,72033400,0,2679225238,0.534023,200,0.00720334
3738,65323800,0,2685701646,0.535171,200,0.00653238
3739,77991700,0,2692202004,0.536323,200,0.00779917
3740,74929400,0,2698726682,0.537479,200,0.00749294
3741,65182400,0,2705275737,0.538639,200,0.00651824
3742,63956800,0,2711849055,0.539804,200,0.00639568
3743,64123400,0,2718446437,0.540972,200,0.00641234
3744,67602800,0,2725068452,0.542145,200,0.00676028
3745,65192600,0,2731715754,0.543323,200,0.00651926
3746,73938200,0,2738386608,0.544504,200,0.00739382
3747,58103600,0,2745081723,0.54569,200,0.00581036
3748,83206400,0,2753869185,0.547291,200,0.00832064
3749,226602100,0,2892064131,0.574602,200,0.02266021
3750,34987500,0,2893728450,0.574779,200,0.00349875
3751,43801500,0,2895450824,0.574968,200,0.00438015
3752,32126600,0,2897194190,0.575161,200,0.00321266
3753,30203200,0,2898934228,0.575353,200,0.00302032
3754,35939700,0,2900732492,0.575556,200,0.00359397
3755,39398000,0,2902556242,0.575765,200,0.0039398
3756,35350500,0,2904212824,0.57594,200,0.00353505
3757,34037200,0,2906054807,0.576152,200,0.00340372
3758,30998700,0,2908143261,0.576413,200,0.00309987
3759,28483300,0,2910068899,0.576641,200,0.00284833
3760,32764600,0,2911823586,0.576835,200,0.00327646
3761,28635700,0,2913767400,0.577067,200,0.00286357
3762,32318000,0,2915577070,0.577272,200,0.0032318
3763,39569300,0,2917793209,0.577557,200,0.00395693
3764,58855100,0,2922029503,0.578242,200,0.00588551
3765,31738200,0,2925304261,0.578736,200,0.00317382
3766,34477300,0,2928600580,0.579235,200,0.00344773
3767,37239800,0,2941449738,0.581622,200,0.00372398
3768,42759100,0,2944637456,0.582098,200,0.00427591
3769,40879800,0,2948366671,0.58268,200,0.00408798
3770,43881200,0,2778496305,0.548963,200,0.00438812
3771,33960800,0,2780776759,0.549268,200,0.00339608
3772,33079600,0,2782914735,0.549545,200,0.00330796
3773,32547000,0,2785245877,0.54986,200,0.0032547
3774,32056800,0,2787602619,0.550179,200,0.00320568
3775,34122900,0,2789820154,0.550471,200,0.00341229
3776,40902700,0,2792026368,0.55076,200,0.00409027
3777,48096300,0,2642676041,0.521161,200,0.00480963
3778,47006300,0,2643937672,0.521272,200,0.00470063
3779,41673000,0,2645224846,0.521388,200,0.0041673
3780,46300100,0,2646537108,0.521509,200,0.00463001
3781,36805200,0,2647875084,0.521634,200,0.00368052
3782,37865400,0,2649238034,0.521765,200,0.00378654
3783,38852100,0,2650625560,0.5219,200,0.00388521
3784,39275300,0,2652038743,0.52204,200,0.00392753
3785,34645900,0,2653476957,0.522186,200,0.00346459
3786,30163100,0,2654940259,0.522336,200,0.00301631
3787,37955300,0,2656429218,0.522491,200,0.00379553
3788,39492400,0,2657943720,0.52265,200,0.00394924
3789,38518200,0,2659483822,0.522815,200,0.00385182
3790,60517000,0,2661336188,0.523041,200,0.0060517
3791,42246800,0,2663836461,0.523395,200,0.00422468
3792,34963600,0,2666492979,0.523779,200,0.00349636
3793,38397500,0,2669076338,0.524148,200,0.00383975
3794,40217500,0,2638214563,0.517951,200,0.00402175
3795,35307100,0,2639905705,0.518146,200,0.00353071
3796,32916000,0,2641622248,0.518347,200,0.0032916
3797,38659300,0,2643363822,0.518552,200,0.00386593
3798,42292800,0,2645129972,0.518762,200,0.00422928
3799,49662400,0,2646921836,0.518976,200,0.00496624
3800,48838800,0,2648738418,0.519196,200,0.00488388
3801,35911700,0,2650580088,0.51942,200,0.00359117
3802,35307300,0,2652446903,0.51965,200,0.00353073
3803,42732200,0,2654338749,0.519883,200,0.00427322
3804,39886000,0,2656256195,0.520122,200,0.0039886
3805,36856700,0,2658199042,0.520366,200,0.00368567
3806,44205200,0,2660166920,0.520614,200,0.00442052
3807,38937900,0,2662160398,0.520868,200,0.00389379
3808,45204000,0,2664178822,0.521126,200,0.0045204
3809,42873300,0,2666222476,0.521389,200,0.00428733
3810,39502300,0,2668291218,0.521656,200,0.00395023
3811,38958500,0,2670385617,0.521929,200,0.00389585
3812,37763900,0,2672505559,0.522206,200,0.00377639
3813,40852900,0,2674650333,0.522488,200,0.00408529
3814,43532600,0,2676819996,0.522775,200,0.00435326
3815,36808700,0,2679014946,0.523066,200,0.00368087
3816,49724800,0,2681235240,0.523363,200,0.00497248
3817,51070600,0,2683481049,0.523664,200,0.00510706
3818,41550600,0,2687046111,0.524222,200,0.00415506
3819,37379300,0,2690570981,0.524773,200,0.00373793
3820,35345200,0,2693961764,0.525297,200,0.00353452
3821,45595600,0,2697438762,0.525837,200,0.00455956
3822,40657500,0,2701071920,0.526407,200,0.00406575
3823,37598500,0,2704595055,0.526956,200,0.00375985
3824,44186800,0,2655819006,0.517317,200,0.00441868
3825,41148700,0,2658266372,0.517659,200,0.00411487
3826,41251200,0,2660739452,0.518005,200,0.00412512
3827,41710700,0,2663238018,0.518356,200,0.00417107
3828,48547400,0,2665761672,0.518712,200,0.00485474
3829,40416700,0,2668310471,0.519072,200,0.00404167
3830,40932400,0,2670884813,0.519437,200,0.00409324
3831,43487700,0,2673484499,0.519807,200,0.00434877
3832,49388100,0,2676109330,0.520182,200,0.00493881
3833,59204700,0,2678758424,0.520561,200,0.00592047
3834,43052800,0,2681432606,0.520945,200,0.00430528
3835,39602300,0,2684132246,0.521333,200,0.00396023
3836,46690700,0,2686856860,0.521726,200,0.00466907
3837,41728600,0,2689606562,0.522124,200,0.00417286
3838,40575600,0,2692381921,0.522527,200,0.00405756
3839,47693100,0,2695182567,0.522934,200,0.00476931
3840,49115800,0,2698008813,0.523346,200,0.00491158
3841,51670300,0,2700860460,0.523763,200,0.00516703
3842,51285100,0,2703737394,0.524185,200,0.00512851
3843,38803000,0,2706639160,0.524611,200,0.0038803
3844,45374000,0,2709566185,0.525041,200,0.0045374
3845,37105700,0,2713804527,0.525726,200,0.00371057
3846,44060700,0,2717945077,0.526391,200,0.00440607
3847,38814400,0,2722139700,0.527067,200,0.00388144
3848,45622700,0,2726519354,0.527777,200,0.00456227
3849,46821800,0,2730924608,0.528493,200,0.00468218
3850,44254700,0,2735190911,0.529181,200,0.00442547
3851,46237400,0,2739645061,0.529905,200,0.00462374
3852,39833300,0,2743993227,0.530608,200,0.00398333
3853,41183800,0,2678192245,0.51775,200,0.00411838
3854,41575600,0,2681370235,0.51823,200,0.00415756
3855,46927800,0,2684573313,0.518714,200,0.00469278
3856,42097400,0,2687801280,0.519204,200,0.00420974
3857,57443600,0,2691053766,0.519697,200,0.00574436
3858,54070200,0,2694331596,0.520195,200,0.00540702
3859,39139300,0,2697634571,0.520698,200,0.00391393
3860,43276000,0,2700962833,0.521205,200,0.0043276
3861,39580600,0,2704316695,0.521717,200,0.00395806
3862,42215700,0,2707695503,0.522234,200,0.00422157
3863,42918300,0,2711098773,0.522755,200,0.00429183
3864,47706500,0,2714526107,0.523281,200,0.00477065
3865,41533900,0,2717978586,0.523811,200,0.00415339
3866,43813400,0,2721455840,0.524345,200,0.00438134
3867,43619900,0,2724958438,0.524884,200,0.00436199
3868,52733500,0,2728486181,0.525428,200,0.00527335
3869,51379700,0,2732038699,0.525976,200,0.00513797
3870,48597100,0,2735616305,0.526529,200,0.00485971
3871,53827800,0,2739219170,0.527086,200,0.00538278
3872,48538400,0,2744030440,0.527876,200,0.00485384
3873,59573100,0,2749096430,0.528714,200,0.00595731
3874,49284600,0,2754186797,0.529556,200,0.00492846
3875,48966000,0,2759297843,0.530402,200,0.0048966
3876,55457900,0,2764438329,0.531253,200,0.00554579
3877,49430900,0,2769406328,0.53207,200,0.00494309
3878,46329600,0,2774624894,0.532935,200,0.00463296
3879,49262100,0,2779836036,0.533799,200,0.00492621
3880,54124200,0,2785104380,0.534673,200,0.00541242
3881,59638000,0,2790365186,0.535545,200,0.0059638
3882,57347000,0,2706918232,0.519395,200,0.0057347
3883,45502700,0,2710820247,0.52001,200,0.00455027
3884,49978300,0,2714747037,0.520629,200,0.00499783
3885,53913900,0,2718699427,0.521253,200,0.00539139
3886,54014000,0,2722676706,0.521881,200,0.0054014
3887,71438900,0,2726677736,0.522514,200,0.00714389
3888,59754800,0,2730703854,0.523151,200,0.00597548
3889,50002800,0,2734754662,0.523792,200,0.00500028
3890,54463000,0,2738830444,0.524438,200,0.0054463
3891,52517000,0,2742931570,0.525088,200,0.0052517
3892,55893800,0,2747058353,0.525743,200,0.00558938
3893,58873500,0,2751209399,0.526402,200,0.00588735
3894,47810700,0,2755385533,0.527066,200,0.00478107
3895,52369800,0,2759586556,0.527734,200,0.00523698
3896,58040700,0,2763811586,0.528407,200,0.00580407
3897,92814300,0,2768060424,0.529083,200,0.00928143
3898,54785000,0,2772334009,0.529764,200,0.0054785
3899,51329300,0,2778229439,0.530754,200,0.00513293
3900,63274000,0,2783990469,0.531719,200,0.0063274
3901,83828300,0,2790321668,0.532791,200,0.00838283
3902,57645200,0,2796325642,0.533801,200,0.00576452
3903,53232900,0,2802194192,0.534784,200,0.00532329
3904,46417700,0,2812240719,0.536564,200,0.00464177
3905,56885900,0,2818350421,0.537592,200,0.00568859
3906,48518100,0,2824292443,0.538588,200,0.00485181
3907,53774600,0,2830256083,0.539587,200,0.00537746
3908,51048100,0,2728235952,0.520004,200,0.00510481
3909,44968600,0,2732782518,0.520737,200,0.00449686
3910,43972200,0,2737354229,0.521475,200,0.00439722
3911,52520100,0,2741950203,0.522217,200,0.00525201
3912,85693300,0,2746571265,0.522963,200,0.00856933
3913,41337100,0,2751217216,0.523714,200,0.00413371
3914,50532600,0,2755887430,0.524469,200,0.00505326
3915,50019200,0,2760581964,0.525228,200,0.00500192
3916,51661600,0,2765300932,0.525992,200,0.00516616
3917,49933400,0,2770043594,0.526759,200,0.00499334
3918,50166700,0,2774811088,0.527531,200,0.00501667
3919,47209100,0,2779603983,0.528308,200,0.00472091
3920,53645400,0,2784421397,0.529088,200,0.00536454
3921,51347600,0,2789263131,0.529873,200,0.00513476
3922,45661700,0,2794130010,0.530663,200,0.00456617
3923,54021300,0,2799021408,0.531456,200,0.00540213
3924,47247400,0,2803937382,0.532254,200,0.00472474
3925,60050900,0,2808878615,0.533056,200,0.00600509
3926,59104900,0,2815470621,0.534171,200,0.00591049
3927,65082600,0,2821927715,0.53526,200,0.00650826
3928,56862000,0,2828442466,0.536359,200,0.0056862
3929,54262200,0,2835141736,0.537492,200,0.00542622
3930,56549200,0,2841677678,0.538594,200,0.00565492
3931,60677500,0,2848426925,0.539736,200,0.00606775
3932,56360000,0,2855008435,0.540846,200,0.005636
3933,62675700,0,2861835193,0.542001,200,0.00626757
3934,51686300,0,2868276785,0.543083,200,0.00516863
3935,62678500,0,2874960695,0.544211,200,0.00626785
3936,63844800,0,2881866557,0.545379,200,0.00638448
3937,65799600,0,2888760700,0.546545,200,0.00657996
3938,56318800,0,2895523970,0.547686,200,0.00563188
3939,68423700,0,2902467464,0.54886,200,0.00684237
3940,58607700,0,2783251194,0.526182,200,0.00586077
3941,59422000,0,2788588544,0.527057,200,0.0059422
3942,67977400,0,2793950214,0.527937,200,0.00679774
3943,53110300,0,2799336062,0.52882,200,0.00531103
3944,55707200,0,2804746628,0.529708,200,0.00557072
3945,57642400,0,2810181514,0.5306,200,0.00576424
3946,62322700,0,2815641033,0.531496,200,0.00623227
3947,71016500,0,2821125327,0.532397,200,0.00710165
3948,54464600,0,2826634709,0.533301,200,0.00544646
3949,51719500,0,2832169748,0.53421,200,0.00517195
3950,57843300,0,2837729818,0.535124,200,0.00578433
3951,60715800,0,2843314720,0.536041,200,0.00607158
3952,97242700,0,2848923100,0.536963,200,0.00972427
3953,48119300,0,2856018146,0.538164,200,0.00481193
3954,55248600,0,2863170792,0.539375,200,0.00552486
3955,52092500,0,2870352167,0.540591,200,0.00520925
3956,65008800,0,2877746221,0.541847,200,0.00650088
3957,71851200,0,2885165875,0.543107,200,0.00718512
3958,61377500,0,2892609906,0.54437,200,0.00613775
3959,57086000,0,2899885944,0.545602,200,0.0057086
3960,59129200,0,2907379326,0.546874,200,0.00591292
3961,65463300,0,2914897142,0.548149,200,0.00654633
3962,61154800,0,2922439932,0.549429,200,0.00611548
3963,77032600,0,2930008066,0.550713,200,0.00770326
3964,89817100,0,2937981761,0.552072,200,0.00898171
3965,169108100,0,2946552647,0.553543,200,0.01691081
3966,52398100,0,2953813325,0.554767,200,0.00523981
3967,69885700,0,2818782397,0.529273,200,0.00698857
3968,54906400,0,2824785091,0.530267,200,0.00549064
3969,52943600,0,2830811593,0.531264,200,0.00529436
3970,61816000,0,2836862785,0.532266,200,0.0061816
3971,63137200,0,2842937671,0.533271,200,0.00631372
3972,51687900,0,2849036365,0.534281,200,0.00516879
3973,54127500,0,2855158924,0.535294,200,0.00541275
3974,51316600,0,2861305746,0.536312,200,0.00513166
3975,61067000,0,2867476888,0.537333,200,0.0061067
3976,55598100,0,2873673431,0.538359,200,0.00555981
3977,54735300,0,2879893981,0.539389,200,0.00547353
3978,57217000,0,2886139363,0.540423,200,0.0057217
3979,59348100,0,2892409518,0.541461,200,0.00593481
3980,52336900,0,2900198324,0.542782,200,0.00523369
3981,52408000,0,2908011706,0.544108,200,0.0052408
3982,68092600,0,2916070393,0.545479,200,0.00680926
3983,56369300,0,2923931903,0.546812,200,0.00563693
3984,74115500,0,2932043013,0.548191,200,0.00741155
3985,71562800,0,2940142660,0.549568,200,0.00715628
3986,64680500,0,2948492874,0.55099,200,0.00646805
3987,55037800,0,2956454480,0.55234,200,0.00550378
3988,56716200,0,2964665800,0.553735,200,0.00567162
3989,65201600,0,2972863438,0.555127,200,0.00652016
3990,66488300,0,2981311444,0.556565,200,0.00664883
3991,69937600,0,2989563411,0.557965,200,0.00699376
3992,75567300,0,2998060825,0.559411,200,0.00755673
3993,59733600,0,3006389279,0.560825,200,0.00597336
3994,71146600,0,3014712926,0.562237,200,0.00711466
3995,90324400,0,3023277924,0.563693,200,0.00903244
3996,71394600,0,3031747613,0.565131,200,0.00713946
3997,81137600,0,2877743630,0.53629,200,0.00811376
3998,92861500,0,2884477460,0.53741,200,0.00928615
3999,215344300,0,3018695190,0.562276,200,0.02153443
4000,34470100,0,3019245397,0.562238,200,0.00344701
4001,29220700,0,3019820891,0.562204,200,0.00292207
4002,29382200,0,3020421729,0.562176,200,0.00293822
4003,30058000,0,3021047968,0.562152,200,0.0030058
4004,35856800,0,3021699494,0.562133,200,0.00358568
4005,32271200,0,3022376364,0.562118,200,0.00322712
4006,42927200,0,3023079031,0.562109,200,0.00429272
4007,41276400,0,3025109373,0.562346,200,0.00412764
4008,39456500,0,3027005315,0.562558,200,0.00394565
4009,42703100,0,3028931010,0.562775,200,0.00427031
4010,38056900,0,3031070664,0.563033,200,0.00380569
4011,35941200,0,3033043406,0.563259,200,0.00359412
4012,32999300,0,3035045901,0.56349,200,0.00329993
4013,33222100,0,3037229587,0.563755,200,0.00332221
4014,35254800,0,3039278617,0.563995,200,0.00352548
4015,39956800,0,3041357457,0.56424,200,0.00399568
4016,43271900,0,3043457687,0.564489,200,0.00432719
4017,37449800,0,3045775261,0.564778,200,0.00374498
4018,38301300,0,3047929820,0.565037,200,0.00383013
4019,41712500,0,3050105570,0.5653,200,0.00417125
4020,38068700,0,3052310760,0.565568,200,0.00380687
4021,39723900,0,3054725159,0.565875,200,0.00397239
4022,42103900,0,3057168685,0.566186,200,0.00421039
4023,36913500,0,3059448883,0.566468,200,0.00369135
4024,36164100,0,3066460587,0.567625,200,0.00361641
4025,35394600,0,3068835505,0.567924,200,0.00353946
4026,37154900,0,3071239863,0.568227,200,0.00371549
4027,38993400,0,3073665526,0.568535,200,0.00389934
4028,34538200,0,3076120572,0.568848,200,0.00345382
4029,32964500,0,3078429186,0.569134,200,0.00329645
4030,37505800,0,3080935233,0.569456,200,0.00375058
4031,34316100,0,3083499591,0.569788,200,0.00343161
4032,34216800,0,3085888845,0.570088,200,0.00342168
4033,54282500,0,3088684824,0.570463,200,0.00542825
4034,37129200,0,3092357662,0.571,200,0.00371292
4035,35626500,0,3096096036,0.571549,200,0.00356265
4036,42307600,0,3071201666,0.566813,200,0.00423076
4037,34975100,0,3073913736,0.567173,200,0.00349751
4038,34899000,0,3076622734,0.567532,200,0.0034899
4039,34494400,0,3079353037,0.567895,200,0.00344944
4040,43116800,0,2818731589,0.519703,200,0.00431168
4041,34604100,0,2820321099,0.519867,200,0.00346041
4042,40657100,0,2821936067,0.520036,200,0.00406571
4043,35599900,0,2823574985,0.520209,200,0.00355999
4044,35195500,0,2825239247,0.520387,200,0.00351955
4045,37600400,0,2826929166,0.52057,200,0.00376004
4046,38920300,0,2828643860,0.520757,200,0.00389203
4047,34350900,0,2830383130,0.520949,200,0.00343509
4048,34046500,0,2832147033,0.521145,200,0.00340465
4049,36181900,0,2833936479,0.521345,200,0.00361819
4050,35772000,0,2835750501,0.52155,200,0.0035772
4051,36338000,0,2837589981,0.52176,200,0.0036338
4052,38592100,0,2839454179,0.521973,200,0.00385921
4053,36858000,0,2841343465,0.522192,200,0.0036858
4054,36311400,0,2843257896,0.522415,200,0.00363114
4055,45391900,0,2845197614,0.522642,200,0.00453919
4056,52152200,0,2847162932,0.522874,200,0.00521522
4057,35849000,0,2849153139,0.523111,200,0.0035849
4058,36249000,0,2851168633,0.523352,200,0.0036249
4059,39432300,0,2853209727,0.523598,200,0.00394323
4060,42719400,0,2855403338,0.523871,200,0.00427194
4061,43887500,0,2858465616,0.524304,200,0.00438875
4062,37819000,0,2861749590,0.524777,200,0.0037819
4063,36218700,0,2865091989,0.525261,200,0.00362187
4064,36032300,0,2868357531,0.52573,200,0.00360323
4065,41572500,0,2871812257,0.526234,200,0.00415725
4066,40822700,0,2827997626,0.518078,200,0.00408227
4067,42735500,0,2830240960,0.518361,200,0.00427355
4068,41520200,0,2832509638,0.518649,200,0.00415202
4069,42388700,0,2834803774,0.518942,200,0.00423887
4070,39231800,0,2837122884,0.519239,200,0.00392318
4071,47200700,0,2839466826,0.51954,200,0.00472007
4072,49033200,0,2841835913,0.519846,200,0.00490332
4073,43208100,0,2844230031,0.520156,200,0.00432081
4074,45631000,0,2846649237,0.520471,200,0.0045631
4075,44696700,0,2849093588,0.52079,200,0.00446967
4076,46901300,0,2851563226,0.521114,200,0.00469013
4077,44886400,0,2854058208,0.521442,200,0.00448864
4078,40063000,0,2856578648,0.521774,200,0.0040063
4079,38803400,0,2859123806,0.522111,200,0.00388034
4080,45078300,0,2861694308,0.522452,200,0.00450783
4081,58551300,0,2864290211,0.522798,200,0.00585513
4082,53215800,0,2866911145,0.523149,200,0.00532158
4083,50776800,0,2869557167,0.523503,200,0.00507768
4084,67594400,0,2872228334,0.523862,200,0.00675944
4085,47134800,0,2874924276,0.524226,200,0.00471348
4086,51684300,0,2877645818,0.524593,200,0.00516843
4087,68576200,0,2880392389,0.524966,200,0.00685762
4088,49739000,0,2884449739,0.525577,200,0.0049739
4089,37116300,0,2888376529,0.526163,200,0.00371163
4090,42286400,0,2892999952,0.526877,200,0.00422864
4091,48808000,0,2897198102,0.527512,200,0.0048808
4092,49963700,0,2901417244,0.528152,200,0.00499637
4093,62906600,0,2905665883,0.528796,200,0.00629066
4094,65287500,0,2910127969,0.529478,200,0.00652875
4095,42625600,0,2848327783,0.518108,200,0.00426256
4096,54654200,0,2851300063,0.518522,200,0.00546542
4097,39375900,0,2854296805,0.51894,200,0.00393759
4098,46348100,0,2857318891,0.519363,200,0.00463481
4099,46518200,0,2860366122,0.51979,200,0.00465182
4100,52973300,0,2863437616,0.520221,200,0.00529733
4101,50820900,0,2866534710,0.520657,200,0.00508209
4102,41194400,0,2869656693,0.521097,200,0.00411944
4103,64357800,0,2872803707,0.521541,200,0.00643578
4104,48519800,0,2875975553,0.52199,200,0.00485198
4105,49054400,0,2879171833,0.522443,200,0.00490544
4106,57330800,0,2882392063,0.5229,200,0.00573308
4107,49283900,0,2885637637,0.523361,200,0.00492839
4108,51402000,0,2888908868,0.523827,200,0.0051402
4109,45160400,0,2892205130,0.524297,200,0.00451604
4110,65567900,0,2895526480,0.524771,200,0.00655679
4111,49652400,0,2898872719,0.52525,200,0.00496524
4112,47637800,0,2902243221,0.525733,200,0.00476378
4113,59401400,0,2905638811,0.52622,200,0.00594014
4114,59930100,0,2909219430,0.526741,200,0.00599301
4115,42676700,0,2913848940,0.527451,200,0.00426767
4116,44509900,0,2918540914,0.528172,200,0.00445099
4117,47160200,0,2923446193,0.528931,200,0.00471602
4118,55790200,0,2928343223,0.529688,200,0.00557902
4119,51853800,0,2933490109,0.53049,200,0.00518538
4120,54525400,0,2938437372,0.531256,200,0.00545254
4121,44700200,0,2943475202,0.532038,200,0.00447002
4122,44147100,0,2948505352,0.532818,200,0.00441471
4123,66023900,0,2953396864,0.533572,200,0.00660239
4124,64330500,0,2958632907,0.534389,200,0.00643305
4125,47374400,0,2878724426,0.51983,200,0.00473744
4126,56041600,0,2882445705,0.520375,200,0.00560416
4127,55562400,0,2886191759,0.520926,200,0.00555624
4128,47497500,0,2889962901,0.52148,200,0.00474975
4129,57455700,0,2893758932,0.522038,200,0.00574557
4130,67101900,0,2897580250,0.522601,200,0.00671019
4131,61068200,0,2901426144,0.523168,200,0.00610682
4132,52025300,0,2905296984,0.523739,200,0.00520253
4133,61417200,0,2909192286,0.524315,200,0.00614172
4134,67719700,0,2913112932,0.524894,200,0.00677197
4135,55765600,0,2917058211,0.525478,200,0.00557656
4136,69729800,0,2921028521,0.526066,200,0.00697298
4137,84930300,0,2925023151,0.526658,200,0.00849303
4138,45236400,0,2929042414,0.527255,200,0.00452364
4139,52432900,0,2933085940,0.527855,200,0.00524329
4140,56852700,0,2937154554,0.528459,200,0.00568527
4141,76265000,0,2941248453,0.529068,200,0.0076265
4142,59849200,0,2946964427,0.529969,200,0.00598492
4143,55351900,0,2952545489,0.530844,200,0.00553519
4144,87691000,0,2958310928,0.531752,200,0.0087691
4145,72979100,0,2964129302,0.53267,200,0.00729791
4146,68077400,0,2969976860,0.533592,200,0.00680774
4147,110898200,0,2976197723,0.534581,200,0.01108982
4148,70516800,0,2982095201,0.535511,200,0.00705168
4149,54594600,0,2987853671,0.536415,200,0.00545946
4150,63447100,0,2993796831,0.537353,200,0.00634471
4151,92866000,0,3000530917,0.538432,200,0.0092866
4152,61140700,0,2903664239,0.520924,200,0.00611407
4153,52777300,0,2908056494,0.521587,200,0.00527773
4154,60207800,0,2912473524,0.522253,200,0.00602078
4155,49292100,0,2916914874,0.522924,200,0.00492921
4156,55412400,0,2921381369,0.523598,200,0.00554124
4157,59243500,0,2925871359,0.524277,200,0.00592435
4158,51218600,0,2930386181,0.52496,200,0.00512186
4159,68169200,0,2934926461,0.525647,200,0.00681692
4160,93724700,0,2939490691,0.526338,200,0.00937247
4161,81191600,0,2944079497,0.527033,200,0.00811916
4162,75521100,0,2948692424,0.527732,200,0.00755211
4163,44956600,0,2953330382,0.528435,200,0.00449566
4164,50165700,0,2957993684,0.529142,200,0.00501657
4165,55967600,0,2962682643,0.529854,200,0.00559676
4166,50776100,0,2967395865,0.530569,200,0.00507761
4167,81543000,0,2972132383,0.531289,200,0.0081543
4168,81108500,0,2976894186,0.532012,200,0.00811085
4169,64494200,0,2983114480,0.532996,200,0.00644942
4170,66534200,0,2989391862,0.53399,200,0.00665342
4171,76882400,0,2995887413,0.535022,200,0.00768824
4172,63960900,0,3002404155,0.536057,200,0.00639609
4173,67170300,0,3008757057,0.537062,200,0.00671703
4174,48636600,0,3015327616,0.538106,200,0.00486366
4175,55854000,0,3021918342,0.539153,200,0.0055854
4176,64653900,0,3028377740,0.540177,200,0.00646539
4177,56099400,0,3034825220,0.541197,200,0.00560994
4178,52440000,0,3041333770,0.542228,200,0.005244
4179,53378400,0,3048022288,0.54329,200,0.00533784
4180,66888700,0,3054735951,0.544357,200,0.00668887
4181,56863100,0,3061318997,0.545399,200,0.00568631
4182,77106100,0,2947353857,0.52497,200,0.00771061
4183,65461600,0,2952487232,0.525759,200,0.00654616
4184,92208500,0,2957645382,0.526551,200,0.00922085
4185,57403600,0,2962828876,0.527348,200,0.00574036
4186,79490300,0,2968037572,0.528149,200,0.00794903
4187,60120200,0,2973270218,0.528954,200,0.00601202
4188,58855900,0,2978527440,0.529763,200,0.00588559
4189,72816800,0,2983809551,0.530576,200,0.00728168
4190,82443400,0,2989115925,0.531392,200,0.00824434
4191,63358500,0,2994445851,0.532213,200,0.00633585
4192,68606700,0,2999799642,0.533037,200,0.00686067
4193,55724800,0,3005178464,0.533866,200,0.00557248
