823,31421600,0,287583930,0.260032
824,34351800,0,288920256,0.260924
825,53228400,0,271231202,0.244653
826,230275700,0,405448932,0.365276
827,23604600,0,405597418,0.364968
828,25085500,0,405758249,0.364672
829,28626900,0,405939503,0.364396
830,24507200,0,406139189,0.364136
831,35743900,0,406351163,0.363888
832,31773000,0,406579521,0.363656
833,33213800,0,406826311,0.36344
834,46282800,0,406826311,0.363005
835,33047900,0,406826311,0.362571
836,26790600,0,406826311,0.362138
837,26497400,0,406826311,0.361706
838,29783500,0,290557997,0.258025
839,35166300,0,290919475,0.258038
840,27114700,0,291296370,0.258065
841,25877900,0,291694712,0.258111
842,24919000,0,292110462,0.258172
843,28123300,1,292544644,0.25825
844,38470200,0,292995210,0.258341
845,31814500,0,293462160,0.258447
846,27307300,0,293947599,0.258569
847,34478600,0,294444245,0.258701
848,28591600,0,294957275,0.258846
849,27505500,0,295490785,0.259009
850,29833500,0,296042727,0.259188
851,32178600,0,296620269,0.259389
852,33610400,0,290143607,0.253428
853,31109200,0,290763247,0.253672
854,25434000,0,291402229,0.253932
855,39207100,0,292057595,0.254205
856,29631700,0,292737537,0.2545
857,29569200,0,293435968,0.25481
858,27088600,0,294148678,0.255131
859,25457800,0,294882892,0.255471
860,26946700,0,295632466,0.255823
861,33425900,0,296395352,0.256185
862,45731000,0,297174622,0.256561
863,32248200,0,291069809,0.251
864,25610800,0,291873655,0.251402
865,32055800,0,292703101,0.251825
866,37048000,1,293558147,0.25227
867,36493000,0,294430601,0.252728
868,26398100,0,295319496,0.253199
869,27517700,0,296226766,0.253685
870,30070600,0,297154516,0.254188
871,28463400,0,298094554,0.254699
872,29386200,0,299052000,0.255225
873,34443600,0,300023782,0.255761
874,33835200,0,292304812,0.248896
875,27486600,0,293306290,0.249464
876,27296100,0,294322104,0.250042
877,31843300,0,295356350,0.250635
878,46634500,0,296406980,0.251241
879,39665000,0,297475018,0.251859
880,27630100,0,298562569,0.252493
881,29522700,0,299663375,0.253137
882,30068800,0,300780565,0.253793
883,29564800,0,301916187,0.254463
884,28302800,0,303069217,0.255146
885,33598500,0,304240679,0.255843
886,27812000,0,305425510,0.25655
887,26847400,0,306624620,0.257267
888,26013800,0,307844210,0.258
889,27433700,0,309080184,0.258745
890,30725800,0,310332542,0.259501
891,34253800,1,311600260,0.260269
892,31336500,0,294942441,0.24608
893,25455300,0,296232801,0.24688
894,26514000,0,297542503,0.247694
895,26788500,0,298870637,0.248522
896,56205700,0,300213107,0.24936
897,279281100,0,434430837,0.360441
898,27581800,0,434578356,0.360163
899,27028100,0,434739130,0.359895
900,31533000,0,434916288,0.359642
901,31926600,0,435110854,0.359404
902,45622300,0,435317708,0.359177
903,29730700,0,435538898,0.358962
904,25187100,0,435789841,0.358772
905,27687500,0,436060183,0.358598
906,25178400,1,436347933,0.358439
907,25150600,0,436650019,0.358293
908,29204500,0,436965417,0.358157
909,30286700,0,437302319,0.358039
910,29990900,0,437302319,0.357646
911,26280200,0,437302319,0.357254
912,23509600,0,437302319,0.356863
913,30930200,0,437302319,0.356472
914,38156500,0,315462645,0.256872
915,36969400,0,315896827,0.256945
916,28540100,0,316344378,0.257028
917,35432900,0,316811328,0.257127
918,30411100,0,317302854,0.257246
919,34983400,0,317811788,0.257378
920,30520200,0,318335058,0.257522
921,27525700,0,318879889,0.257683
922,27262800,0,319440023,0.257856
923,27176300,0,320020637,0.258045
924,25499400,0,320618659,0.258248
925,32490000,0,321233065,0.258464
926,30298700,0,321857711,0.258687
927,33012500,0,314827601,0.252764
928,33738800,0,315489111,0.253022
929,37385000,0,316162909,0.25329
930,29291800,0,316852067,0.253569
931,27033100,0,317560681,0.253864
932,31775400,0,318281583,0.254167
933,27470700,0,319018926,0.254484
934,28073200,0,319771572,0.254811
935,37275200,0,320543674,0.255153
936,27550400,0,321335232,0.255511
937,31289900,0,322143174,0.25588
938,31340400,0,322965452,0.25626
939,27653300,0,323802123,0.25665
940,35560200,0,324660241,0.257057
941,27090700,0,325533719,0.257475
942,29044000,0,326426653,0.257908
943,33232900,0,327336995,0.258353
944,29850500,0,328263721,0.25881
945,38999300,0,316581273,0.249336
946,38402000,0,317535761,0.249823
947,25857400,0,318505495,0.250322
948,38197700,0,319489565,0.250831
949,30514200,0,320491043,0.251352
950,35702700,0,321510953,0.251887
951,29085500,0,322545256,0.252432
952,32079000,1,323597934,0.25299
953,27621400,0,324673140,0.253564
954,27069600,0,325767802,0.254153
955,34767300,0,326879872,0.254754
956,34398300,0,328008326,0.255366
957,27416000,0,329149125,0.255987
958,29249600,0,330310347,0.256622
959,29712100,0,331487953,0.257269
960,32680100,0,332680919,0.257926
961,34288500,0,333894365,0.258597
962,37326100,0,335123171,0.25928
963,31192000,0,319106035,0.246631
964,29619700,0,320365561,0.247348
965,37257900,0,321639423,0.248075
966,37821600,0,322928645,0.248811
967,32973600,0,324232203,0.249558
968,34031700,0,325550097,0.250313
969,26496600,0,326883408,0.251079
970,38495500,0,328234070,0.251857
971,261354900,0,462451800,0.354479
972,28229500,0,462597271,0.354226
973,24217300,0,462755997,0.353984
974,21427800,0,462931107,0.353754
975,22083900,0,463131817,0.353545
976,25917100,0,463349935,0.35335
977,29076900,0,463588533,0.35317
978,31755400,0,463588533,0.352809
979,29686300,0,463588533,0.352449
980,26932000,0,463588533,0.35209
981,33396400,0,463588533,0.351732
982,24387200,0,463588533,0.351374
983,43894100,0,339955422,0.257405
984,33167900,0,340321053,0.25742
985,27089300,0,340700963,0.257446
986,25632600,0,341101353,0.257488
987,26551500,0,341517103,0.257541
988,27227700,0,341950261,0.257606
989,30822100,0,342396731,0.257682
990,25006500,0,342862714,0.257773
991,25011400,0,343342976,0.257873
992,26130600,0,343838598,0.257986
993,27335900,1,344350604,0.25811
994,31513500,0,344880018,0.258247
995,33370800,0,345424792,0.258395
996,30667400,0,339164611,0.253458
997,30542400,0,339740219,0.253633
998,23953400,0,340326977,0.253817
999,33781800,0,340935239,0.254017
