frame_n,nano_sec,sec,size,compression rate,
1600,34332700,0,182343741,0.0848574,0.00343327
1601,31577300,0,182628419,0.0849368,0.00315773
1602,27905200,0,182922313,0.0850204,0.00279052
1603,36408900,0,183216207,0.0851039,0.00364089
1604,39701100,0,183510101,0.0851873,0.00397011
1605,42034900,0,183510101,0.0851343,0.00420349
1606,28163200,0,183510101,0.0850813,0.00281632
1607,27797300,0,183510101,0.0850284,0.00277973
1608,26402700,0,183510101,0.0849756,0.00264027
1609,33040700,0,183510101,0.0849228,0.00330407
1610,34509800,0,183510101,0.0848701,0.00345098
1611,31346500,0,183510101,0.0848174,0.00313465
1612,29207800,0,183510101,0.0847648,0.00292078
1613,35164500,0,175579242,0.0810513,0.00351645
1614,33566200,0,175890544,0.0811447,0.00335662
1615,35153300,0,176201846,0.081238,0.00351533
1616,45138900,0,176513148,0.0813312,0.00451389
1617,48280900,0,176824450,0.0814243,0.00482809
1618,38681100,0,177135752,0.0815172,0.00386811
1619,41392800,0,177447054,0.0816101,0.00413928
1620,33331900,0,177775764,0.0817108,0.00333319
1621,25942400,0,178104531,0.0818115,0.00259424
1622,24298600,0,178433241,0.081912,0.00242986
1623,25069100,0,178761951,0.0820123,0.00250691
1624,25835500,0,179090661,0.0821126,0.00258355
1625,26778700,0,179441899,0.082223,0.00267787
1626,31915400,0,179793137,0.0823333,0.00319154
1627,28075200,0,180144375,0.0824435,0.00280752
1628,34577300,0,180514045,0.082562,0.00345773
1629,36662000,0,180883715,0.0826803,0.0036662
1630,27044400,0,181253442,0.0827985,0.00270444
1631,30825200,0,181645640,0.0829268,0.00308252
1632,24558300,0,182037838,0.083055,0.00245583
1633,41311800,0,182430036,0.083183,0.00413118
1634,41779300,0,182822234,0.0833108,0.00417793
1635,38981800,0,183214432,0.0834385,0.00389818
1636,30973400,0,183606630,0.083566,0.00309734
1637,49876700,0,183998828,0.0836934,0.00498767
1638,44439200,0,184391026,0.0838206,0.00444392
1639,29902400,0,184783224,0.0839477,0.00299024
1640,27405700,0,185175422,0.0840746,0.00274057
1641,29176100,0,185567620,0.0842014,0.00291761
1642,29130200,0,185959818,0.084328,0.00291302
1643,26789000,0,186352016,0.0844544,0.0026789
1644,35850600,0,186755478,0.0845858,0.00358506
1645,40332700,0,187158940,0.0847171,0.00403327
1646,43192600,0,187562402,0.0848481,0.00431926
1647,51113000,0,187965864,0.084979,0.0051113
1648,40740500,0,188369326,0.0851098,0.00407405
1649,37400100,0,188772788,0.0852404,0.00374001
1650,40367400,0,189176250,0.0853709,0.00403674
1651,43893700,0,189579712,0.0855011,0.00438937
1652,64332600,0,189983174,0.0856313,0.00643326
1653,45846500,0,190386636,0.0857612,0.00458465
1654,48845000,0,190790098,0.0858911,0.0048845
1655,53648300,0,190790098,0.0858392,0.00536483
1656,34707400,0,175286147,0.0788161,0.00347074
1657,39728800,0,175710089,0.0789591,0.00397288
1658,36506400,0,176134031,0.0791019,0.00365064
1659,43631000,0,176557973,0.0792445,0.0043631
1660,42928100,0,176998299,0.0793943,0.00429281
1661,36914900,0,177438625,0.079544,0.00369149
1662,30199000,0,177879008,0.0796934,0.0030199
1663,34566400,0,178319334,0.0798427,0.00345664
1664,35155400,0,178759660,0.0799918,0.00351554
1665,34196700,0,179199986,0.0801407,0.00341967
1666,33329100,0,179640312,0.0802894,0.00333291
1667,32664200,0,180080638,0.080438,0.00326642
1668,32952200,0,180520964,0.0805863,0.00329522
1669,31161400,0,180961290,0.0807345,0.00311614
1670,37870000,0,181423120,0.0808921,0.003787
1671,31979800,0,181884950,0.0810495,0.00319798
1672,34867700,0,182346780,0.0812068,0.00348677
1673,34500700,0,182808610,0.0813638,0.00345007
1674,38517300,0,183270440,0.0815207,0.00385173
1675,36978300,0,183732270,0.0816773,0.00369783
1676,44373000,0,183732270,0.0816286,0.0044373
1677,39196500,0,183732270,0.08158,0.00391965
1678,46700800,0,183732270,0.0815314,0.00467008
1679,34551200,0,177214120,0.0785921,0.00345512
1680,37211300,0,177693358,0.0787578,0.00372113
1681,39736800,0,178172596,0.0789233,0.00397368
1682,37507600,0,178651834,0.0790885,0.00375076
1683,38147800,0,179131072,0.0792536,0.00381478
1684,45057600,0,179610310,0.0794185,0.00450576
1685,35014800,0,180089548,0.0795831,0.00350148
1686,38583700,0,180568786,0.0797476,0.00385837
1687,25721000,0,181048081,0.0799119,0.0025721
1688,38636600,0,181527319,0.080076,0.00386366
1689,34764000,0,182006557,0.0802399,0.0034764
1690,43753900,0,182485795,0.0804036,0.00437539
1691,31184000,0,182977321,0.0805725,0.0031184
1692,36456500,0,183468847,0.0807413,0.00364565
1693,36860300,0,183960373,0.0809098,0.00368603
1694,32103200,0,184451899,0.0810781,0.00321032
1695,29327900,0,184943425,0.0812462,0.00293279
1696,29619300,0,185434951,0.0814141,0.00296193
1697,29495100,0,185926477,0.0815819,0.00294951
1698,29901900,0,186418003,0.0817494,0.00299019
1699,37328000,0,186926937,0.0819244,0.0037328
1700,38362000,0,186926937,0.0818762,0.0038362
1701,39547100,0,186926937,0.0818281,0.00395471
1702,35910300,0,186926937,0.08178,0.00359103
1703,42973100,0,186926937,0.0817321,0.00429731
1704,55214400,0,186926937,0.0816841,0.00552144
1705,36827900,0,186926937,0.0816362,0.00368279
1706,44714900,0,180101713,0.0786094,0.00447149
1707,36486900,0,180623959,0.0787912,0.00364869
1708,40232100,0,181146205,0.0789728,0.00402321
1709,40677400,0,181683811,0.0791608,0.00406774
1710,34946100,0,182221417,0.0793486,0.00349461
1711,42723300,0,182759023,0.0795363,0.00427233
1712,34788900,0,183307893,0.0797286,0.00347889
1713,26733900,0,183874228,0.0799282,0.00267339
1714,25143800,0,184440506,0.0801276,0.00251438
1715,28877700,0,185006784,0.0803268,0.00288777
1716,26671800,0,185573062,0.0805257,0.00266718
1717,27030200,0,186139340,0.0807245,0.00270302
1718,26183500,0,186705618,0.0809229,0.00261835
1719,24458800,0,187271896,0.0811212,0.00244588
1720,27131700,0,187838174,0.0813192,0.00271317
1721,36482000,0,188404452,0.081517,0.0036482
1722,33587000,0,188970730,0.0817146,0.0033587
1723,33129500,0,189537008,0.0819119,0.00331295
1724,57577800,0,190103286,0.082109,0.00575778
1725,38489700,0,190669564,0.0823059,0.00384897
1726,38854400,0,191247106,0.0825074,0.00388544
1727,37318200,0,191824648,0.0827086,0.00373182
1728,37916700,0,192402190,0.0829097,0.00379167
1729,49788100,0,192979732,0.0831105,0.00497881
1730,37415600,0,193557274,0.083311,0.00374156
1731,35500200,0,194134816,0.0835114,0.00355002
1732,36148500,0,194712358,0.0837115,0.00361485
1733,42236800,0,195289900,0.0839114,0.00422368
1734,37985400,0,195867442,0.084111,0.00379854
1735,32374500,0,196461368,0.0843175,0.00323745
1736,34072400,0,197055294,0.0845237,0.00340724
1737,34681600,0,197055294,0.0844751,0.00346816
1738,25054100,0,197055294,0.0844265,0.00250541
1739,29716000,0,197055294,0.084378,0.0029716
1740,33312000,0,181093243,0.0774986,0.0033312
1741,30414800,0,181705601,0.077716,0.00304148
1742,29647200,0,182317959,0.0779331,0.00296472
1743,33010500,0,182930317,0.0781501,0.00330105
1744,31521300,0,183542675,0.0783667,0.00315213
1745,34806000,0,184155033,0.0785832,0.0034806
1746,35818300,0,184767391,0.0787993,0.00358183
1747,34083100,0,185379749,0.0790153,0.00340831
1748,31897000,0,185992107,0.0792309,0.0031897
1749,25206800,0,186604522,0.0794464,0.00252068
1750,27035600,0,187216880,0.0796616,0.00270356
1751,27305200,0,187829238,0.0798765,0.00273052
1752,24752900,0,188460028,0.0800991,0.00247529
1753,36289200,0,189106178,0.0803279,0.00362892
1754,39452900,0,189752328,0.0805564,0.00394529
1755,33596000,0,190398478,0.0807847,0.0033596
1756,33967000,0,191044628,0.0810127,0.0033967
1757,27634300,0,191690835,0.0812405,0.00276343
1758,29865500,0,192336985,0.081468,0.00298655
1759,38257900,0,192983135,0.0816953,0.00382579
1760,31150900,0,193629285,0.0819222,0.00311509
1761,31566900,0,194275435,0.082149,0.00315669
1762,44705900,0,194921585,0.0823754,0.00447059
1763,34234200,0,195567735,0.0826016,0.00342342
1764,31118200,0,196213885,0.0828276,0.00311182
1765,30039400,0,196860035,0.0830533,0.00300394
1766,30299900,0,197506185,0.0832788,0.00302999
1767,29995800,0,198152335,0.083504,0.00299958
1768,33384400,0,198798485,0.0837289,0.00333844
1769,25187100,0,199444635,0.0839536,0.00251871
1770,26957400,0,200090785,0.084178,0.00269574
1771,28166200,0,200736935,0.0844022,0.00281662
1772,26197500,0,201383085,0.0846261,0.00261975
1773,27221400,0,202029235,0.0848498,0.00272214
1774,28740400,0,202675385,0.0850732,0.00287404
1775,31138800,0,203321535,0.0852964,0.00311388
1776,39084100,0,203967685,0.0855193,0.00390841
1777,31732700,0,204613835,0.085742,0.00317327
1778,31852100,0,205259985,0.0859644,0.00318521
1779,26650400,0,205919447,0.0861921,0.00266504
1780,27682600,0,206578909,0.0864196,0.00276826
1781,26582000,0,207238371,0.0866468,0.0026582
1782,29871500,0,207897833,0.0868738,0.00298715
1783,32525300,0,208557295,0.0871005,0.00325253
1784,29799600,0,209216757,0.087327,0.00297996
1785,46074100,0,209895675,0.0875613,0.00460741
1786,44436400,0,210574593,0.0877953,0.00444364
1787,47908600,0,210574593,0.0877462,0.00479086
1788,50247300,0,210574593,0.0876972,0.00502473
1789,38273700,0,210574593,0.0876482,0.00382737
1790,38934800,0,210574593,0.0875993,0.00389348
1791,41626200,0,210574593,0.0875504,0.00416262
1792,38685800,0,210574593,0.0875016,0.00386858
1793,38714000,0,210574593,0.0874528,0.0038714
1794,31798900,0,210574593,0.0874041,0.00317989
1795,46657400,0,210574593,0.0873554,0.00466574
1796,36224000,0,210574593,0.0873068,0.0036224
1797,38439500,0,210574593,0.0872582,0.00384395
1798,36531000,0,210574593,0.0872097,0.0036531
1799,40121700,0,210574593,0.0871613,0.00401217
1800,41717300,0,210574593,0.0871129,0.00417173
1801,41584000,0,210574593,0.0870645,0.0041584
1802,37250000,0,193357017,0.0799014,0.003725
1803,27749800,0,194071775,0.0801523,0.00277498
1804,29164000,0,194786533,0.0804029,0.0029164
1805,37514900,0,195501291,0.0806533,0.00375149
1806,35783400,0,196216049,0.0809034,0.00357834
1807,35033700,0,196930807,0.0811531,0.00350337
1808,33653800,0,197645565,0.0814027,0.00336538
1809,33219400,0,198360323,0.0816519,0.00332194
1810,30736500,0,199075138,0.0819009,0.00307365
1811,25223300,0,199789896,0.0821496,0.00252233
1812,29050200,0,200504654,0.082398,0.00290502
1813,25857500,0,201219412,0.0826462,0.00258575
1814,28073400,0,201934170,0.082894,0.00280734
1815,27518600,0,202648928,0.0831416,0.00275186
1816,25075500,0,203363686,0.083389,0.00250755
1817,25288800,0,204078444,0.083636,0.00252888
1818,26388000,0,204793202,0.0838828,0.0026388
1819,27954500,0,205522296,0.0841352,0.00279545
1820,26964000,0,206251390,0.0843873,0.0026964
1821,34524900,0,206994820,0.084645,0.00345249
1822,32804400,0,207738250,0.0849024,0.00328044
1823,31495400,0,208481680,0.0851595,0.00314954
1824,33370200,0,209225110,0.0854164,0.00333702
1825,28488000,0,209980885,0.085678,0.0028488
1826,32085800,0,210736603,0.0859392,0.00320858
1827,34182700,0,211492321,0.0862002,0.00341827
1828,28699300,0,212248039,0.086461,0.00286993
1829,27232500,0,213003757,0.0867214,0.00272325
1830,30468300,0,213759475,0.0869815,0.00304683
1831,28786000,0,214515193,0.0872414,0.0028786
1832,40086500,0,215270911,0.087501,0.00400865
1833,33072100,0,216026629,0.0877603,0.00330721
1834,30662400,0,216782347,0.0880193,0.00306624
1835,27064300,0,217538065,0.088278,0.00270643
1836,33674600,0,218293783,0.0885365,0.00336746
1837,29797400,0,219049501,0.0887947,0.00297974
1838,31552500,0,219805219,0.0890526,0.00315525
1839,27449700,0,220560937,0.0893102,0.00274497
1840,27810400,0,221316655,0.0895675,0.00278104
1841,36428200,0,222072373,0.0898245,0.00364282
1842,30289000,0,222828091,0.0900813,0.0030289
1843,28473100,0,223583809,0.0903378,0.00284731
1844,31387900,0,224339527,0.090594,0.00313879
1845,43569400,0,225095245,0.09085,0.00435694
1846,26975400,0,225850963,0.0911056,0.00269754
1847,29810100,0,226606681,0.091361,0.00298101
1848,28890600,0,227362399,0.0916161,0.00288906
1849,26408300,0,228134501,0.0918775,0.00264083
1850,32702400,0,228917867,0.0921432,0.00327024
1851,42179900,0,229701233,0.0924086,0.00421799
1852,32957700,0,230499959,0.0926799,0.00329577
1853,55872600,0,231315069,0.0929575,0.00558726
1854,37315900,0,231315069,0.0929074,0.00373159
1855,27203400,0,231315069,0.0928573,0.00272034
1856,27446400,0,231315069,0.0928073,0.00274464
1857,38891500,0,231315069,0.0927574,0.00388915
1858,49570200,0,231315069,0.0927075,0.00495702
1859,40007200,0,231315069,0.0926576,0.00400072
1860,40206400,0,231315069,0.0926078,0.00402064
1861,45029900,0,231315069,0.0925581,0.00450299
1862,53886100,0,231315069,0.0925084,0.00538861
1863,63911800,0,231315069,0.0924588,0.00639118
1864,75224000,0,231315069,0.0924092,0.0075224
1865,83263500,0,231315069,0.0923597,0.00832635
1866,49034800,0,231315069,0.0923102,0.00490348
1867,35501600,0,231315069,0.0922608,0.00355016
1868,35866200,0,231315069,0.0922114,0.00358662
1869,49298000,0,231315069,0.0921621,0.0049298
1870,40674400,0,231315069,0.0921129,0.00406744
1871,31613200,0,203161924,0.0808587,0.00316132
1872,34900000,0,204029258,0.0811605,0.00349
1873,36458200,0,204896592,0.081462,0.00364582
1874,35026400,0,205763926,0.0817632,0.00350264
1875,42956100,0,206631260,0.0820641,0.00429561
1876,35532700,0,207498594,0.0823647,0.00355327
1877,36857200,0,208365928,0.0826649,0.00368572
1878,36603900,0,209233262,0.0829648,0.00366039
1879,35672900,0,210100596,0.0832644,0.00356729
1880,34485600,0,210100596,0.0832202,0.00344856
1881,26624400,0,210100596,0.0831759,0.00266244
1882,26893100,0,210100596,0.0831318,0.00268931
1883,28074200,0,210100596,0.0830877,0.00280742
1884,33513100,0,210100596,0.0830436,0.00335131
1885,27292400,0,210100596,0.0829995,0.00272924
1886,27375700,0,210100596,0.0829556,0.00273757
1887,27280800,0,210100596,0.0829116,0.00272808
1888,27596200,0,210100596,0.0828677,0.00275962
1889,29249600,0,210100596,0.0828239,0.00292496
1890,34016900,0,210100596,0.0827801,0.00340169
1891,36631700,0,210100596,0.0827363,0.00366317
1892,42924000,0,210100596,0.0826926,0.0042924
1893,52501500,0,210100596,0.082649,0.00525015
1894,60937500,0,210100596,0.0826054,0.00609375
1895,52801900,0,210100596,0.0825618,0.00528019
1896,44458100,0,210100596,0.0825183,0.00444581
1897,36522500,0,210100596,0.0824748,0.00365225
1898,44540900,0,210100596,0.0824314,0.00445409
1899,45283500,0,207929391,0.0815366,0.00452835
1900,33349300,0,208796725,0.0818336,0.00333493
1901,36210000,0,209664059,0.0821303,0.003621
1902,41224000,0,210531393,0.0824267,0.0041224
1903,35007900,0,211398727,0.0827229,0.00350079
1904,34234500,0,212266061,0.0830187,0.00342345
1905,36655400,0,213133395,0.0833141,0.00366554
1906,34591500,0,214000729,0.0836093,0.00345915
1907,33529200,0,214868063,0.0839042,0.00335292
1908,32334300,0,215735397,0.0841987,0.00323343
1909,28905000,0,216602731,0.084493,0.0028905
1910,25976300,0,217488497,0.0847941,0.00259763
1911,27430600,0,218374263,0.0850949,0.00274306
1912,35362400,0,219260029,0.0853954,0.00353624
1913,29640900,0,220145795,0.0856956,0.00296409
1914,29922600,0,221031561,0.0859955,0.00299226
1915,35235000,0,221917327,0.086295,0.0035235
1916,41470700,0,222803093,0.0865943,0.00414707
1917,38574400,0,223688859,0.0868932,0.00385744
1918,26943800,0,224574682,0.0871919,0.00269438
1919,26116200,0,225460448,0.0874902,0.00261162
1920,29775300,0,226346214,0.0877882,0.00297753
1921,29636000,0,227231980,0.0880859,0.0029636
1922,26689300,0,228117746,0.0883832,0.00266893
1923,27098900,0,229003512,0.0886803,0.00270989
1924,30199900,0,229889278,0.0889771,0.00301999
1925,31401000,0,230775044,0.0892735,0.0031401
1926,32130600,0,231660810,0.0895697,0.00321306
1927,32660400,0,232546576,0.0898655,0.00326604
1928,26896700,0,233432342,0.090161,0.00268967
1929,29686200,0,234318108,0.0904563,0.00296862
1930,27905500,0,235203874,0.0907512,0.00279055
1931,34786800,0,236102952,0.0910509,0.00347868
1932,33375600,0,237002030,0.0913504,0.00333756
1933,29446400,0,237901108,0.0916495,0.00294464
1934,29582100,0,238800186,0.0919483,0.00295821
1935,34141000,0,239711552,0.0922516,0.0034141
1936,30916600,0,240622918,0.0925545,0.00309166
1937,39621900,0,241534284,0.0928571,0.00396219
1938,36831700,0,242445650,0.0931594,0.00368317
1939,30504200,0,243357073,0.0934614,0.00305042
1940,26159000,0,244268439,0.0937631,0.0026159
1941,28224900,0,245179805,0.0940645,0.00282249
1942,27067800,0,246091171,0.0943655,0.00270678
1943,25753700,0,247002537,0.0946663,0.00257537
1944,26460600,0,247913903,0.0949667,0.00264606
1945,29151300,0,248825269,0.0952668,0.00291513
1946,27391200,0,249750971,0.0955722,0.00273912
1947,32695000,0,250676673,0.0958771,0.0032695
1948,29434000,0,251602375,0.0961818,0.0029434
1949,27753900,0,252528077,0.0964862,0.00277539
1950,28691000,0,253453779,0.0967903,0.0028691
1951,33673800,0,254379481,0.097094,0.00336738
1952,32557300,0,255329759,0.0974068,0.00325573
1953,32208200,0,256280037,0.0977193,0.00322082
1954,32444500,0,256280037,0.0976693,0.00324445
1955,29049600,0,256280037,0.0976194,0.00290496
1956,32362200,0,256280037,0.0975695,0.00323622
1957,32603500,0,256280037,0.0975197,0.00326035
1958,27919900,0,256280037,0.0974699,0.00279199
1959,37414000,0,256280037,0.0974201,0.0037414
1960,40832500,0,256280037,0.0973705,0.00408325
1961,42578100,0,256280037,0.0973208,0.00425781
1962,37139400,0,256280037,0.0972713,0.00371394
1963,30650600,0,208069679,0.0789328,0.00306506
1964,28320200,0,209044533,0.0792622,0.00283202
1965,30382700,0,210019387,0.0795914,0.00303827
1966,32691500,0,210994241,0.0799202,0.00326915
1967,34656900,0,211969095,0.0802486,0.00346569
1968,37899800,0,212943949,0.0805767,0.00378998
1969,26810200,0,213918860,0.0809046,0.00268102
1970,28908600,0,214893714,0.081232,0.00289086
1971,26364500,0,215868568,0.0815591,0.00263645
1972,34093900,0,216843422,0.0818859,0.00340939
1973,29841500,0,217818276,0.0822124,0.00298415
1974,31735600,0,218793130,0.0825385,0.00317356
1975,38930100,0,219767984,0.0828643,0.00389301
1976,28175800,0,220742838,0.0831898,0.00281758
1977,29932700,0,221717692,0.0835149,0.00299327
1978,25954800,0,222692546,0.0838398,0.00259548
1979,30159200,0,223667400,0.0841642,0.00301592
1980,27001300,0,224642254,0.0844884,0.00270013
1981,34867400,0,225617108,0.0848122,0.00348674
1982,32787300,0,226591962,0.0851357,0.00327873
1983,40699500,0,227566816,0.0854589,0.00406995
1984,34108100,0,228541670,0.0857818,0.00341081
1985,49690200,0,229516524,0.0861043,0.00496902
1986,41684800,0,230491378,0.0864265,0.00416848
1987,33526700,0,231479544,0.0867534,0.00335267
1988,34360600,0,232467710,0.0870799,0.00343606
1989,27578900,0,233455876,0.0874061,0.00275789
1990,35021200,0,234444042,0.087732,0.00350212
1991,31635000,0,235432208,0.0880576,0.0031635
1992,31936500,0,236420374,0.0883828,0.00319365
1993,30102300,0,237408540,0.0887077,0.00301023
1994,31818700,0,238396706,0.0890323,0.00318187
1995,39505600,0,239384872,0.0893565,0.00395056
1996,37119400,0,240373038,0.0896805,0.00371194
1997,37551100,0,241379636,0.0900109,0.00375511
1998,32719900,0,241379636,0.0899659,0.00327199
1999,28502500,0,241379636,0.0899209,0.00285025
