frame_n,nano_sec,sec,size,compression rate,n_change,
3824,39851500,0,27684634374,5.39259,200,2799679
3825,33696300,0,27687459340,5.39173,200,2824966
3826,34379100,0,27690309906,5.39088,200,2850566
3827,57586500,0,27693186243,5.39003,200,2876337
3828,48031200,0,27696087497,5.38919,200,2901254
3829,43167200,0,27699013583,5.38835,200,2926086
3830,50034200,0,27701965070,5.38752,200,2951487
3831,42276200,0,27704941844,5.38669,200,2976774
3832,46591700,0,27707943706,5.38587,200,3001862
3833,43703700,0,27710969945,5.38505,200,3026239
3834,37602900,0,27714021215,5.38424,200,3051270
3835,32554200,0,27717097829,5.38343,200,3076614
3836,37782700,0,27720199389,5.38263,200,3101560
3837,33837000,0,27723325923,5.38184,200,3126534
3838,36172200,0,27726478057,5.38105,200,3152134
3839,36064800,0,27729655592,5.38026,200,3177535
3840,35210700,0,27732858670,5.37948,200,3203078
3841,32759900,0,27736086836,5.37871,200,3228166
3842,33959200,0,27739340403,5.37794,200,3253567
3843,41929200,0,27742618745,5.37718,200,3278342
3844,34698300,0,27745922175,5.37642,200,3303430
3845,44725100,0,27749251063,5.37566,200,3328888
3846,51055400,0,27752604925,5.37492,200,3353862
3847,42783100,0,27755984131,5.37417,200,3379206
3848,40449700,0,27759388482,5.37344,200,3404351
3849,39734200,0,27762818376,5.3727,200,3429894
3850,35374000,0,27766273102,5.37198,200,3454726
3851,35343200,0,27769751693,5.37126,200,3478591
3852,36079900,0,27773255315,5.37054,200,3503622
3853,33524300,0,27776784025,5.36983,200,3528710
3854,39787300,0,27780338250,5.36912,200,3554225
3855,36334800,0,27783916624,5.36842,200,3578374
3856,40211500,0,27787519318,5.36773,200,3602694
3857,44420800,0,27791146645,5.36703,200,3627327
3858,36252900,0,27794799259,5.36635,200,3652614
3859,35803900,0,27798476961,5.36567,200,3677702
3860,40320500,0,27802180064,5.36499,200,3703103
3861,37241100,0,27805908710,5.36432,200,3728646
3862,38429100,0,27809661932,5.36366,200,3753222
3863,49371300,0,27813439844,5.363,200,3777912
3864,44060900,0,27817241706,5.36234,200,3801862
3865,37562600,0,27821068656,5.36169,200,3826950
3866,46488600,0,27824920239,5.36105,200,3851583
3867,39551400,0,27828797109,5.36041,200,3876870
3868,37959400,0,27832699067,5.35978,200,3901958
3869,42005400,0,27836625914,5.35915,200,3926847
3870,35226500,0,27840577792,5.35852,200,3951878
3871,36715300,0,27844554502,5.35791,200,3976710
3872,37765800,0,27848556158,5.35729,200,4001656
3873,38376600,0,27852582788,5.35668,200,4026630
3874,39731700,0,27856633738,5.35608,200,4050950
3875,41443800,0,27860709577,5.35548,200,4075839
3876,46454600,0,27864810703,5.35489,200,4101126
3877,36361600,0,27868935637,5.3543,200,4124934
3878,37148500,0,27873085460,5.35372,200,4149823
3879,45923500,0,27877260570,5.35314,200,4175110
3880,40100800,0,27881460000,5.35257,200,4199430
3881,54888600,0,27885684945,5.352,200,4224945
3882,43197700,0,27889934551,5.35143,200,4249606
3883,35328800,0,27894209501,5.35088,200,4274950
3884,46254600,0,27898509340,5.35032,200,4299839
3885,51201900,0,27902834722,5.34978,200,4325382
3886,41959100,0,27907184936,5.34923,200,4350214
3887,40815000,0,27911558759,5.3487,200,4373823
3888,41614100,0,27915957613,5.34816,200,4398854
3889,36312200,0,27920381043,5.34764,200,4423430
3890,36300800,0,27924829675,5.34711,200,4448632
3891,37128600,0,27929303281,5.3466,200,4473606
3892,37540700,0,27933802231,5.34608,200,4498950
3893,35322200,0,27938325046,5.34558,200,4522815
3894,37264000,0,27942872892,5.34507,200,4547846
3895,44817700,0,27947445570,5.34458,200,4572678
3896,41869400,0,27952042369,5.34408,200,4596799
3897,39476300,0,27956662919,5.3436,200,4620550
3898,50678100,0,27961308045,5.34311,200,4645126
3899,45557800,0,27965977605,5.34264,200,4669560
3900,41404200,0,27970672395,5.34216,200,4694790
3901,52060600,0,27975392529,5.34169,200,4720134
3902,41035200,0,27980137808,5.34123,200,4745279
3903,39926800,0,27984907350,5.34077,200,4769542
3904,39677700,0,27989701468,5.34032,200,4794118
3905,39770600,0,27994519707,5.33987,200,4818239
3906,38509500,0,27999362721,5.33943,200,4843014
3907,41156000,0,28004231335,5.33899,200,4868614
3908,43624400,0,28009125219,5.33856,200,4893884
3909,37269500,0,28014042985,5.33813,200,4917766
3910,41493100,0,28018985839,5.33771,200,4942854
3911,38522900,0,28023952814,5.33729,200,4966975
3912,42594400,0,28028944820,5.33687,200,4992006
3913,40723800,0,28033961658,5.33647,200,5016838
3914,46954500,0,28039002873,5.33606,200,5041215
3915,47644300,0,28044068095,5.33566,200,5065222
3916,49789900,0,28049157637,5.33527,200,5089542
3917,41933000,0,28054271101,5.33488,200,5113464
3918,46969600,0,28059409283,5.3345,200,5138182
3919,46282300,0,28064572809,5.33412,200,5163526
3920,40652700,0,28069760968,5.33374,200,5188159
3921,37098300,0,28074973390,5.33337,200,5212422
3922,43838500,0,28080210900,5.33301,200,5237510
3923,47125800,0,28085473043,5.33265,200,5262143
3924,38876600,0,28090759705,5.33229,200,5286662
3925,46656500,0,28096071199,5.33194,200,5311494
3926,42091100,0,28101407383,5.3316,200,5336184
3927,42298800,0,28106768285,5.33126,200,5360902
3928,44262400,0,28112154019,5.33092,200,5385734
3929,42185600,0,28117564642,5.33059,200,5410623
3930,40369000,0,28123000040,5.33026,200,5435398
3931,54285300,0,28128460014,5.32994,200,5459974
3932,52659600,0,28133944877,5.32963,200,5484863
3933,38825800,0,28139453747,5.32932,200,5508870
3934,51848400,0,28144986937,5.32901,200,5533190
3935,52435500,0,28150545668,5.32871,200,5558731
3936,44105000,0,28156129546,5.32841,200,5583878
3937,39640900,0,28161738512,5.32812,200,5608966
3938,47294700,0,28167372367,5.32783,200,5633855
3939,44700300,0,28173030741,5.32755,200,5658374
3940,47880200,0,28178713435,5.32727,200,5682694
3941,37813400,0,28184420506,5.327,200,5707071
3942,41460900,0,28190151840,5.32673,200,5731334
3943,49925300,0,28195907238,5.32647,200,5755398
3944,41577100,0,28201687582,5.32621,200,5780344
3945,42207200,0,28207492132,5.32596,200,5804550
3946,51797000,0,28213321258,5.32571,200,5829126
3947,48074000,0,28219175273,5.32546,200,5854015
3948,49192400,0,28225054319,5.32522,200,5879046
3949,37671500,0,28230958965,5.32499,200,5904646
3950,48885200,0,28236888756,5.32476,200,5929791
3951,51386800,0,28242842810,5.32453,200,5954054
3952,43757700,0,28248820160,5.32431,200,5977350
3953,40942200,0,28254822200,5.3241,200,6002040
3954,44342600,0,28260848958,5.32389,200,6026758
3955,40080500,0,28266900292,5.32368,200,6051334
3956,43153100,0,28272975491,5.32348,200,6075199
3957,46996100,0,28279075977,5.32328,200,6100486
3958,42399300,0,28285200783,5.32309,200,6124806
3959,46574400,0,28291350222,5.3229,200,6149439
3960,51630200,0,28297524436,5.32272,200,6174214
3961,45116100,0,28303722714,5.32254,200,6198278
3962,46750300,0,28309946277,5.32237,200,6223563
3963,54554400,0,28316194987,5.3222,200,6248710
3964,43092800,0,28322468273,5.32204,200,6273286
3965,50305000,0,28328765424,5.32188,200,6297151
3966,52598200,0,28335087606,5.32173,200,6322182
3967,48449700,0,28341433596,5.32158,200,6345990
3968,45327000,0,28347804219,5.32143,200,6370623
3969,41864800,0,28354198593,5.32129,200,6394374
3970,40276200,0,28360617543,5.32116,200,6418950
3971,43494400,0,28367060415,5.32102,200,6442872
3972,42457100,0,28373526981,5.3209,200,6466566
3973,41220500,0,28380017099,5.32078,200,6490118
3974,51132000,0,28386531594,5.32066,200,6514495
3975,42446000,0,28393070096,5.32054,200,6538502
3976,39080300,0,28399633942,5.32044,200,6563846
3977,47391400,0,28406221909,5.32033,200,6587967
3978,40849800,0,28412834651,5.32023,200,6612742
3979,55745400,0,28419471713,5.32014,200,6637062
3980,51960500,0,28426132697,5.32005,200,6660984
3981,43652900,0,28432818143,5.31996,200,6685446
3982,41550100,0,28439527653,5.31988,200,6709510
3983,57146900,0,28446261284,5.31981,200,6733631
3984,49101200,0,28453019178,5.31974,200,6757894
3985,43712700,0,28459802416,5.31967,200,6783238
3986,48590100,0,28466610799,5.31961,200,6808383
3987,46257000,0,28473444213,5.31955,200,6833414
3988,43451200,0,28480301691,5.3195,200,6857478
3989,54954000,0,28487182662,5.31945,200,6880971
3990,47043200,0,28494088524,5.31941,200,6905862
3991,44577500,0,28501019474,5.31937,200,6930950
3992,42421400,0,28507974801,5.31933,200,6955327
3993,42716100,0,28514953623,5.3193,200,6978822
3994,51157700,0,28521956253,5.31928,200,7002630
3995,56116900,0,28528983260,5.31926,200,7027007
3996,42762900,0,28536035042,5.31924,200,7051782
3997,41187900,0,28543111656,5.31923,200,7076614
3998,46214000,0,28550212192,5.31922,200,7100536
3999,53404700,0,28557337446,5.31922,200,7125254
4000,51869100,0,28564487788,5.31922,200,7150342
4001,43114900,0,28571661483,5.31923,200,7173695
4002,50243400,0,28578859185,5.31924,200,7197702
4003,44269000,0,28586081207,5.31925,200,7222022
4004,41655900,0,28593327606,5.31927,200,7246399
4005,44822000,0,28600598780,5.3193,200,7271174
4006,44608700,0,28607894018,5.31933,200,7295238
4007,41702400,0,28615214202,5.31936,200,7320184
4008,44785400,0,28622559104,5.3194,200,7344902
4009,42906400,0,28629928070,5.31944,200,7368966
4010,51115600,0,28637321157,5.31949,200,7393087
4011,52151900,0,28644737995,5.31954,200,7416838
4012,43133900,0,28652179409,5.3196,200,7441414
4013,43779900,0,28659645456,5.31966,200,7466047
4014,53412800,0,28667135766,5.31972,200,7490310
4015,47793300,0,28674650908,5.31979,200,7515142
4016,50939700,0,28682190567,5.31987,200,7539659
4017,42800500,0,28689754349,5.31994,200,7563782
4018,42192300,0,28697342451,5.32003,200,7588102
4019,44664000,0,28704954674,5.32011,200,7612223
4020,43364000,0,28712591160,5.32021,200,7636486
4021,42680900,0,28720251966,5.3203,200,7660806
4022,50302200,0,28727936381,5.3204,200,7684415
4023,44327900,0,28735645059,5.32051,200,7708678
4024,44665300,0,28743378057,5.32062,200,7732998
4025,48773400,0,28751135233,5.32073,200,7757176
4026,57755800,0,28758917383,5.32085,200,7782150
4027,47704400,0,28766723597,5.32097,200,7806214
4028,44841000,0,28774553676,5.3211,200,7830079
4029,42488600,0,28782407506,5.32123,200,7853830
4030,53615300,0,28790285656,5.32137,200,7878150
4031,57655700,0,28798188695,5.32151,200,7903039
4032,45515100,0,28806115741,5.32165,200,7927046
4033,47456800,0,28814066851,5.3218,200,7951110
4034,46593000,0,28822041883,5.32196,200,7975032
4035,49892000,0,28830039585,5.32211,200,7997702
4036,50206400,0,28838060327,5.32228,200,8020742
4037,46908300,0,28846105190,5.32244,200,8044863
4038,48270400,0,28854173804,5.32261,200,8068614
4039,49494700,0,28862266226,5.32279,200,8092422
4040,55443100,0,28870382769,5.32297,200,8116543
4041,49754900,0,28878523319,5.32315,200,8140550
4042,45926300,0,28886688189,5.32334,200,8164870
4043,49292900,0,28894876552,5.32353,200,8188363
4044,52104000,0,28903087758,5.32373,200,8211206
4045,57089500,0,28911323796,5.32393,200,8236038
4046,56591900,0,28919583955,5.32413,200,8260159
4047,54903600,0,28927866585,5.32434,200,8282630
4048,50461400,0,28936173535,5.32456,200,8306950
4049,48760700,0,28944504350,5.32477,200,8330815
4050,57829300,0,28952857892,5.325,200,8353542
4051,53351100,0,28961235754,5.32522,200,8377862
4052,56501200,0,28969637794,5.32545,200,8402040
4053,51832200,0,28978064040,5.32569,200,8426246
4054,48739700,0,28986514862,5.32593,200,8450822
4055,49301400,0,28994990573,5.32617,200,8475711
4056,43576300,0,29003491059,5.32642,200,8500486
4057,63830800,0,29012015609,5.32667,200,8524550
4058,50469700,0,29020564792,5.32693,200,8549183
4059,54202300,0,29029137982,5.32719,200,8573190
4060,47470700,0,29037734980,5.32746,200,8596998
4061,51158000,0,29046356412,5.32773,200,8621432
4062,57780100,0,29055002562,5.328,200,8646150
4063,48785100,0,29063673800,5.32828,200,8671238
4064,43460700,0,29072368903,5.32856,200,8695103
4065,53638300,0,29081088013,5.32885,200,8719110
4066,62386100,0,29089829907,5.32914,200,8741894
4067,59275800,0,29098595410,5.32944,200,8765503
4068,43940400,0,29107385688,5.32974,200,8790278
4069,43587400,0,29116200542,5.33004,200,8814854
4070,55282400,0,29125039657,5.33035,200,8839115
4071,49252100,0,29133902895,5.33066,200,8863238
4072,58078700,0,29142790197,5.33098,200,8887302
4073,51677400,0,29151700852,5.3313,200,8910655
4074,45578800,0,29160635770,5.33162,200,8934918
4075,45850500,0,29169594496,5.33195,200,8958726
4076,51018300,0,29178576831,5.33229,200,8982335
4077,45627300,0,29187583173,5.33262,200,9006342
4078,44197800,0,29196614091,5.33297,200,9030918
4079,49439300,0,29205668931,5.33331,200,9054840
4080,45464100,0,29214746697,5.33366,200,9077766
4081,55641700,0,29223848527,5.33402,200,9101830
4082,52884300,0,29232974222,5.33438,200,9125695
4083,48880300,0,29242124180,5.33474,200,9149958
4084,48575300,0,29251298202,5.33511,200,9174022
4085,47058100,0,29260496089,5.33548,200,9197887
4086,50220700,0,29269718239,5.33586,200,9222150
4087,57890300,0,29278964197,5.33623,200,9245958
4088,48234200,0,29288234845,5.33662,200,9270648
4089,50372600,0,29297529699,5.33701,200,9294854
4090,51120700,0,29306847849,5.3374,200,9318150
4091,46123600,0,29316190376,5.3378,200,9342527
4092,53487500,0,29325555630,5.3382,200,9365254
4093,50796000,0,29334944948,5.3386,200,9389318
4094,46365600,0,29344358899,5.33901,200,9413951
4095,67146900,0,29353797113,5.33942,200,9438214
4096,50789700,0,29363258367,5.33984,200,9461254
4097,54199500,0,29372743370,5.34026,200,9485003
4098,51865400,0,29382251984,5.34069,200,9508614
4099,47149000,0,29391784150,5.34112,200,9532166
4100,51504600,0,29401339413,5.34155,200,9555263
4101,47910700,0,29410919195,5.34199,200,9579782
4102,48356300,0,29420522785,5.34243,200,9603590
4103,48155700,0,29430150752,5.34288,200,9627967
4104,47711800,0,29439801958,5.34333,200,9651206
4105,45449100,0,29449475692,5.34378,200,9673734
4106,49959300,0,29459172836,5.34424,200,9697144
4107,46346600,0,29468894186,5.3447,200,9721350
4108,57846200,0,29478640368,5.34517,200,9746182
4109,52610200,0,29488410671,5.34564,200,9770303
4110,45922900,0,29498204725,5.34611,200,9794054
4111,46219200,0,29508022587,5.34659,200,9817862
4112,51524400,0,29517863546,5.34708,200,9840959
4113,46487000,0,29527727232,5.34756,200,9863686
4114,50493500,0,29537614470,5.34805,200,9887238
4115,55757900,0,29547524862,5.34855,200,9910392
4116,48883700,0,29557459716,5.34905,200,9934854
4117,51901600,0,29567418378,5.34955,200,9958662
4118,51026200,0,29577400649,5.35006,200,9982271
4119,47908300,0,29587406415,5.35057,200,10005766
4120,54409100,0,29597436501,5.35108,200,10030086
4121,48010500,0,29607491220,5.3516,200,10054719
4122,47420200,0,29617569690,5.35212,200,10078470
4123,66896900,0,29627671968,5.35265,200,10102278
4124,59424800,0,29637797739,5.35318,200,10125771
4125,52901000,0,29647947633,5.35372,200,10149894
4126,47514000,0,29658121079,5.35426,200,10173446
4127,47150000,0,29668318646,5.3548,200,10197567
4128,52024900,0,29678539964,5.35535,200,10221318
4129,48392700,0,29688785858,5.3559,200,10245894
4130,61139800,0,29699055105,5.35646,200,10269247
4131,51604300,0,29709348359,5.35702,200,10293254
4132,49857500,0,29719664909,5.35758,200,10316550
4133,50230800,0,29730004869,5.35815,200,10339960
4134,53497700,0,29740369291,5.35872,200,10364422
4135,48580500,0,29750756753,5.35929,200,10387462
4136,55078300,0,29761168080,5.35987,200,10411327
4137,48895200,0,29771602646,5.36046,200,10434566
4138,48577800,0,29782060764,5.36104,200,10458118
4139,52111000,0,29792540443,5.36164,200,10479679
4140,49920400,0,29803044385,5.36223,200,10503942
4141,50294800,0,29813572647,5.36283,200,10528262
4142,55563200,0,29824124575,5.36343,200,10551928
4143,57860200,0,29834699941,5.36404,200,10575366
4144,50134000,0,29845298859,5.36465,200,10598918
4145,49512800,0,29855921130,5.36527,200,10622271
4146,49320000,0,29866566640,5.36589,200,10645510
4147,54910200,0,29877236470,5.36651,200,10669830
4148,51967400,0,29887929397,5.36714,200,10692927
4149,52713500,0,29898645563,5.36777,200,10716166
4150,66930500,0,29909385025,5.3684,200,10739462
4151,56910400,0,29920148236,5.36904,200,10763211
4152,59153600,0,29930934802,5.36968,200,10786566
4153,47242100,0,29941745176,5.37033,200,10810374
4154,58694000,0,29952579415,5.37098,200,10834239
4155,49969100,0,29963436381,5.37163,200,10856966
4156,50644700,0,29974317155,5.37229,200,10880774
4157,67337800,0,29985220770,5.37295,200,10903615
4158,52275800,0,29996147624,5.37362,200,10926854
4159,48765700,0,30007098798,5.37429,200,10951174
4160,59575400,0,30018073894,5.37496,200,10975096
4161,51216300,0,30029072684,5.37564,200,10998790
4162,50113700,0,30040093490,5.37632,200,11020806
4163,51068600,0,30051137905,5.377,200,11044415
4164,64663100,0,30062207351,5.37769,200,11069446
4165,52107700,0,30073301373,5.37839,200,11094022
4166,50148700,0,30084418748,5.37908,200,11117375
4167,53010300,0,30095558594,5.37978,200,11139846
4168,57882200,0,30106721736,5.38049,200,11163142
4169,54568500,0,30117908800,5.3812,200,11187064
4170,49763800,0,30129119302,5.38191,200,11210502
4171,53722000,0,30140354124,5.38263,200,11234822
4172,62584200,0,30151613067,5.38335,200,11258943
4173,70020500,0,30162894993,5.38407,200,11281926
4174,62607900,0,30174201495,5.3848,200,11306502
4175,51321300,0,30185531094,5.38553,200,11329599
4176,66115500,0,30196883932,5.38627,200,11352838
4177,52076000,0,30208260322,5.38701,200,11376390
4178,62276300,0,30219659437,5.38775,200,11399115
4179,53474000,0,30231081139,5.3885,200,11421702
4180,51398500,0,30242527161,5.38925,200,11446022
4181,76874900,0,30253996536,5.39,200,11469375
4182,62448800,0,30265488638,5.39076,200,11492102
4183,54160600,0,30277004548,5.39152,200,11515910
4184,49367700,0,30288544323,5.39229,200,11539775
4185,50643200,0,30300108617,5.39306,200,11564294
4186,55319500,0,30311696975,5.39383,200,11588358
4187,65277600,0,30323307975,5.39461,200,11611000
4188,61987500,0,30334942413,5.39539,200,11634438
4189,56787900,0,30346600915,5.39618,200,11658502
4190,53596800,0,30358282514,5.39697,200,11681599
4191,62585500,0,30369986328,5.39776,200,11703814
4192,63167100,0,30381711646,5.39855,200,11725318
4193,66083200,0,30393460317,5.39935,200,11748671
4194,55109600,0,30405233251,5.40016,200,11772934
4195,70535700,0,30417029481,5.40097,200,11796230
4196,57397400,0,30428849377,5.40178,200,11819896
4197,67018600,0,30440692711,5.40259,200,11843334
4198,80433100,0,30452560365,5.40341,200,11867654
4199,82601100,0,30464450860,5.40423,200,11890495
4200,63011300,0,30476364594,5.40506,200,11913734
4201,63015900,0,30488302392,5.40589,200,11937798
4202,55647900,0,30500263543,5.40673,200,11961151
4203,52690800,0,30512246909,5.40756,200,11983366
4204,59978800,0,30524254851,5.4084,200,12007942
4205,62566400,0,30536285774,5.40925,200,12030923
4206,51820000,0,30548341588,5.4101,200,12055814
4207,52104100,0,30560422234,5.41095,200,12080646
4208,65071300,0,30572525721,5.41181,200,12103487
4209,63825100,0,30584652191,5.41267,200,12126470
4210,63804400,0,30596801957,5.41353,200,12149766
4211,57168600,0,30608975588,5.4144,200,12173631
4212,63833100,0,30621172458,5.41527,200,12196870
4213,55430600,0,30633391600,5.41615,200,12219142
4214,52600100,0,30645633640,5.41703,200,12242040
4215,59660600,0,30657898862,5.41791,200,12265222
4216,51945400,0,30670186868,5.4188,200,12288006
4217,53883000,0,30682496947,5.41969,200,12310079
4218,50595400,0,30694830265,5.42058,200,12333318
4219,52749400,0,30707186111,5.42148,200,12355846
4220,64558300,0,30719565310,5.42238,200,12379199
4221,62848900,0,30731966980,5.42328,200,12401670
4222,67535600,0,30744390666,5.42419,200,12423686
4223,55376000,0,30756838274,5.4251,200,12447608
4224,56912700,0,30769309320,5.42602,200,12471046
4225,60573500,0,30781803918,5.42694,200,12494598
4226,52903200,0,30794322125,5.42786,200,12518207
4227,60490200,0,30806864083,5.42878,200,12541958
4228,56503700,0,30819429849,5.42972,200,12565766
4229,51476200,0,30832018712,5.43065,200,12588863
4230,56876300,0,30844628254,5.43159,200,12609542
4231,53262400,0,30857261092,5.43253,200,12632838
4232,72346600,0,30869917423,5.43347,200,12656331
4233,56663400,0,30882596853,5.43442,200,12679430
4234,55016200,0,30895299579,5.43537,200,12702726
4235,56544100,0,30908025402,5.43633,200,12725823
4236,63790800,0,30920773952,5.43728,200,12748550
4237,57312000,0,30933546566,5.43825,200,12772614
4238,59107400,0,30946341509,5.43921,200,12794943
4239,51955400,0,30959158923,5.44018,200,12817414
4240,57694800,0,30971999633,5.44115,200,12840710
4241,53255500,0,30984864265,5.44213,200,12864632
4242,53972300,0,30997751311,5.44311,200,12887046
4243,56106700,0,31010662677,5.4441,200,12911366
4244,64052600,0,31023596116,5.44508,200,12933439
4245,66756300,0,31036552282,5.44607,200,12956166
4246,62181300,0,31049530976,5.44707,200,12978694
4247,59619500,0,31062533279,5.44807,200,13002303
4248,58502400,0,31075558821,5.44907,200,13025542
4249,75536900,0,31088608171,5.45007,200,13049350
4250,56276900,0,31101680419,5.45108,200,13072248
4251,57577600,0,31114774825,5.4521,200,13094406
4252,57979000,0,31127892783,5.45311,200,13117958
4253,53767900,0,31141034862,5.45413,200,13142079
4254,57122200,0,31154201204,5.45516,200,13166342
4255,61278100,0,31167391866,5.45618,200,13190662
4256,54994600,0,31180605881,5.45721,200,13214015
4257,56972900,0,31193843391,5.45825,200,13237510
4258,60201900,0,31207103941,5.45929,200,13260550
4259,69981900,0,31220387216,5.46033,200,13283275
4260,55721400,0,31233693078,5.46137,200,13305862
4261,61006800,0,31247022748,5.46242,200,13329670
4262,53585600,0,31260376283,5.46348,200,13353535
4263,51828000,0,31273753825,5.46453,200,13377542
4264,56852200,0,31287153895,5.46559,200,13400070
4265,69041500,0,31300576038,5.46665,200,13422143
4266,228345200,0,31434793768,5.48881,200,134217730
4267,27160200,0,31435343662,5.48762,200,549894
4268,32602400,0,31435919270,5.48643,200,575608
4269,30019000,0,31436520364,5.48525,200,601094
4270,29016400,0,31437147058,5.48408,200,626694
4271,27014500,0,31437799352,5.48291,200,652294
4272,26619100,0,31438477303,5.48174,200,677951
4273,27161700,0,31439180541,5.48058,200,703238
4274,34273800,0,31439909379,5.47943,200,728838
4275,29082400,0,31440663817,5.47828,200,754438
4276,29126000,0,31441443400,5.47713,200,779583
4277,27140000,0,31442248526,5.47599,200,805126
4278,33605000,0,31443078740,5.47486,200,830214
4279,37291700,0,31443934751,5.47373,200,856011
4280,27496100,0,31444816165,5.4726,200,881414
4281,31224600,0,31445722923,5.47148,200,906758
4282,34321800,0,31446655338,5.47037,200,932415
4283,28825500,0,31447612272,5.46926,200,956934
4284,36216100,0,31448594806,5.46815,200,982534
4285,38761400,0,31449602741,5.46705,200,1007935
4286,28432100,0,31450636219,5.46596,200,1033478
4287,30973900,0,31451695041,5.46486,200,1058822
4288,37612100,0,31452779065,5.46378,200,1084024
4289,31353300,0,31453888319,5.4627,200,1109254
4290,28224200,0,31455023173,5.46162,200,1134854
4291,33583600,0,31456183684,5.46055,200,1160511
4292,32521700,0,31457369226,5.45948,200,1185542
4293,30546200,0,31458579600,5.45842,200,1210374
4294,30247900,0,31459815631,5.45737,200,1236031
4295,29271000,0,31461076181,5.45631,200,1260550
4296,30705700,0,31462362331,5.45527,200,1286150
4297,37368900,0,31463673939,5.45423,200,1311608
4298,29746400,0,31465010777,5.45319,200,1336838
4299,29027600,0,31466373215,5.45216,200,1362438
4300,34420600,0,31467761310,5.45113,200,1388095
4301,31508700,0,31469174692,5.45011,200,1413382
4302,31167800,0,31470613418,5.44909,200,1438726
4303,36725500,0,31472077545,5.44808,200,1464127
4304,37186600,0,31473566959,5.44707,200,1489414
4305,30353600,0,31475081717,5.44607,200,1514758
4306,45836600,0,31476621962,5.44507,200,1540245
4307,43513200,0,31478187067,5.44408,200,1565105
4308,37231000,0,31479777345,5.44309,200,1590278
4309,33559900,0,31481392768,5.4421,200,1615423
4310,30722900,0,31483033478,5.44112,200,1640710
4311,30906200,0,31484699532,5.44015,200,1666054
4312,30119500,0,31486390475,5.43918,200,1690943
4313,32984400,0,31488106961,5.43822,200,1716486
4314,31934800,0,31489848791,5.43726,200,1741830
4315,30808900,0,31491616079,5.4363,200,1767288
4316,32416700,0,31493408085,5.43535,200,1792006
4317,31675200,0,31495225179,5.43441,200,1817094
4318,30873600,0,31497067418,5.43347,200,1842239
4319,31326200,0,31498934432,5.43253,200,1867014
4320,34914400,0,31500826790,5.4316,200,1892358
4321,32659900,0,31502744549,5.43067,200,1917759
4322,30710300,0,31504687851,5.42975,200,1943302
4323,34864800,0,31506655985,5.42884,200,1968134
4324,48554200,0,31508649577,5.42792,200,1993592
4325,34175200,0,31510668655,5.42702,200,2019078
4326,35721100,0,31512713077,5.42612,200,2044422
4327,43260400,0,31514782644,5.42522,200,2069567
4328,31362000,0,31516877242,5.42432,200,2094598
4329,30171000,0,31518996928,5.42344,200,2119686
4330,42493900,0,31521141759,5.42255,200,2144831
4331,43282300,0,31523312133,5.42168,200,2170374
4332,33637900,0,31525508107,5.4208,200,2195974
4333,43617500,0,31527729084,5.41993,200,2220977
4334,48236500,0,31529975234,5.41907,200,2246150
4335,41096700,0,31532246728,5.41821,200,2271494
4336,33391200,0,31534542855,5.41735,200,2296127
4337,31055600,0,31536863757,5.4165,200,2320902
4338,39516900,0,31539210259,5.41566,200,2346502
4339,49191700,0,31541581650,5.41482,200,2371391
4340,40326400,0,31543978072,5.41398,200,2396422
4341,40674400,0,31546399838,5.41315,200,2421766
4342,36288400,0,31548847062,5.41232,200,2447224
4343,48607900,0,31551319004,5.4115,200,2471942
4344,36123600,0,31553815522,5.41068,200,2496518
4345,38357700,0,31556337185,5.40987,200,2521663
4346,32073900,0,31558883623,5.40906,200,2546438
4347,31727700,0,31561455149,5.40826,200,2571526
4348,36313600,0,31564052332,5.40746,200,2597183
4349,41708800,0,31566674546,5.40667,200,2622214
4350,33755400,0,31569322104,5.40588,200,2647558
4351,44112500,0,31571995376,5.40509,200,2673272
4352,43899700,0,31574693622,5.40431,200,2698246
4353,32752700,0,31577417468,5.40354,200,2723846
4354,35471300,0,31580166203,5.40277,200,2748735
4355,49858900,0,31582940481,5.402,200,2774278
4356,44776200,0,31585740103,5.40124,200,2799622
4357,47626100,0,31588564870,5.40049,200,2824767
4358,53035600,0,31591415180,5.39973,200,2850310
4359,45225600,0,31594290322,5.39899,200,2875142
4360,41774000,0,31597190723,5.39824,200,2900401
4361,38506100,0,31600116041,5.39751,200,2925318
4362,43919800,0,31603066191,5.39677,200,2950150
4363,34551100,0,31606041486,5.39604,200,2975295
4364,32592300,0,31609041812,5.39532,200,3000326
4365,35082000,0,31612067226,5.3946,200,3025414
4366,47477200,0,31615116761,5.39389,200,3049535
4367,45620300,0,31618191071,5.39318,200,3074310
4368,33359400,0,31621290981,5.39247,200,3099910
4369,35255000,0,31624416093,5.39177,200,3125112
4370,33449400,0,31627565667,5.39107,200,3149574
4371,35142800,0,31630740329,5.39038,200,3174662
4372,53607000,0,31633939624,5.38969,200,3199295
4373,49250400,0,31637164206,5.38901,200,3224582
4374,39579900,0,31640413876,5.38833,200,3249670
4375,37716400,0,31643688179,5.38766,200,3274303
4376,34393400,0,31646987257,5.38699,200,3299078
4377,31921200,0,31650311423,5.38632,200,3324166
4378,50892800,0,31653660535,5.38566,200,3349112
4379,39746600,0,31657034365,5.38501,200,3373830
4380,33459000,0,31660433283,5.38436,200,3398918
4381,38755100,0,31663857346,5.38371,200,3424063
4382,34460300,0,31667306184,5.38307,200,3448838
4383,34496000,0,31670780366,5.38243,200,3474182
